chr,start,end,GeneID,gene.type,GeneName,variability
chr20,46653741,46653901,ENSG00000235621,lincRNA,LINC00494,DAE
chr20,46659670,46660450,ENSG00000235621,lincRNA,LINC00494,DAE
chr20,47111500,47112400,ENSG00000235621,lincRNA,LINC00494,DAE
chr20,46420700,46420866,ENSG00000236874,lincRNA,RP1-66N13.1,DAE
chr20,46421023,46421200,ENSG00000236874,lincRNA,RP1-66N13.1,DAE
chr20,46429050,46429975,ENSG00000236874,lincRNA,RP1-66N13.1,DAE
chr20,4947532,4947770,ENSG00000180259,protein_coding,PRNT,DAE
chr20,5070866,5071219,ENSG00000180259,protein_coding,PRNT,DAE
chr20,47964353,47964636,ENSG00000158445,protein_coding,KCNB1,DAE
chr20,48227249,48228123,ENSG00000197818,protein_coding,SLC9A8,DAE
chr20,48242125,48242575,ENSG00000197818,protein_coding,SLC9A8,DAE
chr20,48671690,48671990,ENSG00000124216,protein_coding,SNAI1,DAE
chr20,48687778,48688114,ENSG00000124216,protein_coding,SNAI1,DAE
chr20,49225540,49226223,ENSG00000237595,lincRNA,RP11-112L6.3,DAE
chr20,49225540,49226223,ENSG00000234698,lincRNA,RP11-112L6.2,DAE
chr20,49225540,49226223,ENSG00000231742,lincRNA,RP11-112L6.4,DAE
chr20,5188225,5188875,ENSG00000226995,lincRNA,LINC00658,DAE
chr20,5196380,5196725,ENSG00000226995,lincRNA,LINC00658,DAE
chr20,5354250,5354800,ENSG00000226995,lincRNA,LINC00658,DAE
chr20,5354825,5355050,ENSG00000226995,lincRNA,LINC00658,DAE
chr20,5188225,5188875,ENSG00000230563,lincRNA,RP5-828H9.1,DAE
chr20,5188225,5188875,ENSG00000266908,lincRNA,RP5-1022P6.7,DAE
chr20,52328285,52328975,ENSG00000171940,protein_coding,ZNF217,DAE
chr20,52329025,52329655,ENSG00000171940,protein_coding,ZNF217,DAE
chr20,52474325,52474775,ENSG00000171940,protein_coding,ZNF217,DAE
chr20,52328285,52328975,ENSG00000235415,lincRNA,AC005808.3,DAE
chr20,52329025,52329655,ENSG00000235415,lincRNA,AC005808.3,DAE
chr20,53260120,53260375,ENSG00000101132,protein_coding,PFDN4,DAE
chr20,6021400,6022400,ENSG00000125772,protein_coding,GPCPD1,DAE
chr20,6056050,6057050,ENSG00000125772,protein_coding,GPCPD1,DAE
chr20,5580580,5581154,ENSG00000171984,protein_coding,C20orf196,DAE
chr20,5640114,5640370,ENSG00000171984,protein_coding,C20orf196,DAE
chr20,5640379,5640475,ENSG00000171984,protein_coding,C20orf196,DAE
chr20,55543250,55543625,ENSG00000225657,lincRNA,RP5-843L14.1,DAE
chr20,55500365,55501150,ENSG00000087510,protein_coding,TFAP2C,DAE
chr20,55509571,55510276,ENSG00000087510,protein_coding,TFAP2C,DAE
chr20,55543250,55543625,ENSG00000087510,protein_coding,TFAP2C,DAE
chr20,55677575,55678050,ENSG00000054796,protein_coding,SPO11,DAE
chr20,56179175,56180075,ENSG00000124092,protein_coding,CTCFL,DAE
chr20,56750251,56750450,ENSG00000124092,protein_coding,CTCFL,DAE
chr20,56773668,56774575,ENSG00000124092,protein_coding,CTCFL,DAE
chr20,56784896,56785300,ENSG00000124092,protein_coding,CTCFL,DAE
chr20,56750251,56750450,ENSG00000227297,lincRNA,RP4-718J7.4,DAE
chr20,56773668,56774575,ENSG00000227297,lincRNA,RP4-718J7.4,DAE
chr20,56784896,56785300,ENSG00000227297,lincRNA,RP4-718J7.4,DAE
chr20,56750251,56750450,ENSG00000124256,protein_coding,ZBP1,DAE
chr20,56773668,56774575,ENSG00000124256,protein_coding,ZBP1,DAE
chr20,56784896,56785300,ENSG00000124256,protein_coding,ZBP1,DAE
chr20,56179175,56180075,ENSG00000124237,protein_coding,C20orf85,DAE
chr20,56203389,56203651,ENSG00000124237,protein_coding,C20orf85,DAE
chr20,58297439,58298088,ENSG00000087495,protein_coding,PHACTR3,DAE
chr20,58300476,58301455,ENSG00000087495,protein_coding,PHACTR3,DAE
chr20,58313823,58314312,ENSG00000087495,protein_coding,PHACTR3,DAE
chr20,59378450,59379200,ENSG00000228340,lincRNA,RP5-1043L13.1,DAE
chr20,59475494,59476246,ENSG00000228340,lincRNA,RP5-1043L13.1,DAE
chr20,59704250,59704875,ENSG00000228340,lincRNA,RP5-1043L13.1,DAE
chr20,60863668,60864260,ENSG00000130699,protein_coding,TAF4,DAE
chr20,60868450,60868875,ENSG00000130699,protein_coding,TAF4,DAE
chr20,60578065,60578778,ENSG00000101182,protein_coding,PSMA7,DAE
chr20,60578806,60579347,ENSG00000101182,protein_coding,PSMA7,DAE
chr20,60578065,60578778,ENSG00000184402,protein_coding,SS18L1,DAE
chr20,60578806,60579347,ENSG00000184402,protein_coding,SS18L1,DAE
chr20,60692375,60692600,ENSG00000184402,protein_coding,SS18L1,DAE
chr20,60692675,60692850,ENSG00000184402,protein_coding,SS18L1,DAE
chr20,60702052,60702821,ENSG00000184402,protein_coding,SS18L1,DAE
chr20,60703639,60704487,ENSG00000184402,protein_coding,SS18L1,DAE
chr20,60849450,60849970,ENSG00000184402,protein_coding,SS18L1,DAE
chr20,60692375,60692600,ENSG00000101180,protein_coding,HRH3,DAE
chr20,60692675,60692850,ENSG00000101180,protein_coding,HRH3,DAE
chr20,60578065,60578778,ENSG00000130703,protein_coding,OSBPL2,DAE
chr20,60578806,60579347,ENSG00000130703,protein_coding,OSBPL2,DAE
chr20,60799500,60800100,ENSG00000130703,protein_coding,OSBPL2,DAE
chr20,60802100,60802330,ENSG00000130703,protein_coding,OSBPL2,DAE
chr20,60849450,60849970,ENSG00000130703,protein_coding,OSBPL2,DAE
chr20,60799500,60800100,ENSG00000130702,protein_coding,LAMA5,DAE
chr20,60802100,60802330,ENSG00000130702,protein_coding,LAMA5,DAE
chr20,60863668,60864260,ENSG00000130702,protein_coding,LAMA5,DAE
chr20,60868450,60868875,ENSG00000130702,protein_coding,LAMA5,DAE
chr20,60863668,60864260,ENSG00000171858,protein_coding,RPS21,DAE
chr20,60868450,60868875,ENSG00000171858,protein_coding,RPS21,DAE
chr20,61383550,61384275,ENSG00000167046,protein_coding,RP11-93B14.6,DAE
chr20,61383550,61384275,ENSG00000101187,protein_coding,SLCO4A1,DAE
chr20,60799500,60800100,ENSG00000237687,lincRNA,LINC00686,DAE
chr20,60802100,60802330,ENSG00000237687,lincRNA,LINC00686,DAE
chr20,60799500,60800100,ENSG00000101188,protein_coding,NTSR1,DAE
chr20,60802100,60802330,ENSG00000101188,protein_coding,NTSR1,DAE
chr20,61322837,61323525,ENSG00000101188,protein_coding,NTSR1,DAE
chr20,60799500,60800100,ENSG00000060491,protein_coding,OGFR,DAE
chr20,61030359,61031313,ENSG00000060491,protein_coding,OGFR,DAE
chr20,6750484,6750760,ENSG00000228888,lincRNA,RP4-764O22.2,DAE
chr20,6751120,6751456,ENSG00000228888,lincRNA,RP4-764O22.2,DAE
chr20,6750484,6750760,ENSG00000238102,lincRNA,RP11-19D2.1,DAE
chr20,6751120,6751456,ENSG00000238102,lincRNA,RP11-19D2.1,DAE
chr20,796250,796750,ENSG00000215595,protein_coding,C20orf202,DAE
chr20,1408125,1408787,ENSG00000125775,protein_coding,SDCBP2,DAE
chr20,1417802,1418352,ENSG00000125775,protein_coding,SDCBP2,DAE
chr20,1442566,1443105,ENSG00000125775,protein_coding,SDCBP2,DAE
chr20,1442566,1443105,ENSG00000203630,protein_coding,AL136531.1,DAE
chr20,1075098,1075784,ENSG00000260861,protein_coding,RP4-576H24.4,DAE
chr20,1581150,1581875,ENSG00000260861,protein_coding,RP4-576H24.4,DAE
chr20,2306794,2307144,ENSG00000260861,protein_coding,RP4-576H24.4,DAE
chr20,1075098,1075784,ENSG00000101307,protein_coding,SIRPB1,DAE
chr20,1581150,1581875,ENSG00000101307,protein_coding,SIRPB1,DAE
chr20,2306794,2307144,ENSG00000101307,protein_coding,SIRPB1,DAE
chr20,1581150,1581875,ENSG00000089012,protein_coding,SIRPG,DAE
chr20,1581150,1581875,ENSG00000125780,protein_coding,TGM3,DAE
chr20,985975,986825,ENSG00000125898,protein_coding,FAM110A,DAE
chr20,8689875,8690730,ENSG00000125827,protein_coding,TMX4,DAE
chr20,7964869,7965149,ENSG00000182621,protein_coding,PLCB1,DAE
chr20,7989120,7989750,ENSG00000182621,protein_coding,PLCB1,DAE
chr20,8042546,8043126,ENSG00000182621,protein_coding,PLCB1,DAE
chr20,8689875,8690730,ENSG00000182621,protein_coding,PLCB1,DAE
chr20,8744914,8745671,ENSG00000101333,protein_coding,PLCB4,DAE
chr20,8760834,8761799,ENSG00000101333,protein_coding,PLCB4,DAE
chr21,16248450,16249050,ENSG00000224247,lincRNA,AJ009632.3,DAE
chr21,17682528,17682727,ENSG00000215386,lincRNA,LINC00478,DAE
chr21,17968575,17969125,ENSG00000215386,lincRNA,LINC00478,DAE
chr21,17969775,17970440,ENSG00000215386,lincRNA,LINC00478,DAE
chr21,18665563,18665967,ENSG00000270071,lincRNA,AP001172.2,DAE
chr21,17682528,17682727,ENSG00000270139,lincRNA,AP001172.3,DAE
chr21,17968575,17969125,ENSG00000270139,lincRNA,AP001172.3,DAE
chr21,17969775,17970440,ENSG00000270139,lincRNA,AP001172.3,DAE
chr21,17240486,17240878,ENSG00000228798,lincRNA,AP000473.5,DAE
chr21,26990800,26991575,ENSG00000154721,protein_coding,JAM2,DAE
chr21,29073650,29073846,ENSG00000154734,protein_coding,ADAMTS1,DAE
chr21,32593525,32594200,ENSG00000156299,protein_coding,TIAM1,DAE
chr21,33417288,33417400,ENSG00000142149,protein_coding,HUNK,DAE
chr21,33417758,33418494,ENSG00000142149,protein_coding,HUNK,DAE
chr21,33454650,33455075,ENSG00000142149,protein_coding,HUNK,DAE
chr21,33558640,33559549,ENSG00000142149,protein_coding,HUNK,DAE
chr21,33247862,33248307,ENSG00000230323,lincRNA,LINC00159,DAE
chr21,33558640,33559549,ENSG00000230323,lincRNA,LINC00159,DAE
chr21,33125280,33125780,ENSG00000261610,lincRNA,AP000265.1,DAE
chr21,33129168,33129717,ENSG00000261610,lincRNA,AP000265.1,DAE
chr21,33238950,33239010,ENSG00000261610,lincRNA,AP000265.1,DAE
chr21,33247862,33248307,ENSG00000261610,lincRNA,AP000265.1,DAE
chr21,33259750,33259950,ENSG00000261610,lincRNA,AP000265.1,DAE
chr21,33125280,33125780,ENSG00000159055,protein_coding,MIS18A,DAE
chr21,33129168,33129717,ENSG00000159055,protein_coding,MIS18A,DAE
chr21,33238950,33239010,ENSG00000159055,protein_coding,MIS18A,DAE
chr21,33247862,33248307,ENSG00000159055,protein_coding,MIS18A,DAE
chr21,33317700,33318075,ENSG00000159055,protein_coding,MIS18A,DAE
chr21,33941694,33942386,ENSG00000142207,protein_coding,URB1,DAE
chr21,33941694,33942386,ENSG00000256073,protein_coding,C21orf119,DAE
chr21,33894260,33894430,ENSG00000166979,protein_coding,EVA1C,DAE
chr21,33941694,33942386,ENSG00000166979,protein_coding,EVA1C,DAE
chr21,34752868,34753228,ENSG00000159086,protein_coding,PAXBP1,DAE
chr21,34752868,34753228,ENSG00000205930,protein_coding,C21orf49,DAE
chr21,34111156,34111859,ENSG00000159128,protein_coding,IFNGR2,DAE
chr21,34120833,34121567,ENSG00000142188,protein_coding,TMEM50B,DAE
chr21,34107235,34108176,ENSG00000159131,protein_coding,GART,DAE
chr21,34111156,34111859,ENSG00000159131,protein_coding,GART,DAE
chr21,34120833,34121567,ENSG00000159131,protein_coding,GART,DAE
chr21,34131728,34132195,ENSG00000159131,protein_coding,GART,DAE
chr21,34107235,34108176,ENSG00000159140,protein_coding,SON,DAE
chr21,34111156,34111859,ENSG00000159140,protein_coding,SON,DAE
chr21,34120833,34121567,ENSG00000159140,protein_coding,SON,DAE
chr21,34131728,34132195,ENSG00000159140,protein_coding,SON,DAE
chr21,34886418,34887318,ENSG00000159140,protein_coding,SON,DAE
chr21,34107235,34108176,ENSG00000159147,protein_coding,DONSON,DAE
chr21,34120833,34121567,ENSG00000159147,protein_coding,DONSON,DAE
chr21,34120833,34121567,ENSG00000268265,protein_coding,AP000304.1,DAE
chr21,34131728,34132195,ENSG00000268265,protein_coding,AP000304.1,DAE
chr21,34886418,34887318,ENSG00000268265,protein_coding,AP000304.1,DAE
chr21,35133436,35133807,ENSG00000205758,protein_coding,CRYZL1,DAE
chr21,35256680,35257180,ENSG00000205758,protein_coding,CRYZL1,DAE
chr21,35257830,35258135,ENSG00000205758,protein_coding,CRYZL1,DAE
chr21,35040350,35040775,ENSG00000205726,protein_coding,ITSN1,DAE
chr21,35256680,35257180,ENSG00000205726,protein_coding,ITSN1,DAE
chr21,35257830,35258135,ENSG00000205726,protein_coding,ITSN1,DAE
chr21,35997975,35998450,ENSG00000205670,protein_coding,SMIM11,DAE
chr21,35997975,35998450,ENSG00000222018,protein_coding,C21orf140,DAE
chr21,35997975,35998450,ENSG00000273104,lincRNA,CMP21-97G8.1,DAE
chr21,35997975,35998450,ENSG00000243627,protein_coding,AP000322.53,DAE
chr21,35997975,35998450,ENSG00000272958,lincRNA,CMP21-97G8.2,DAE
chr21,35997975,35998450,ENSG00000180509,protein_coding,KCNE1,DAE
chr21,37671400,37671903,ENSG00000159231,protein_coding,CBR3,DAE
chr21,37622675,37623175,ENSG00000142197,protein_coding,DOPEY2,DAE
chr21,37626656,37627239,ENSG00000142197,protein_coding,DOPEY2,DAE
chr21,37627790,37628544,ENSG00000142197,protein_coding,DOPEY2,DAE
chr21,37661775,37661950,ENSG00000142197,protein_coding,DOPEY2,DAE
chr21,37579988,37580600,ENSG00000159259,protein_coding,CHAF1B,DAE
chr21,37582950,37583575,ENSG00000159259,protein_coding,CHAF1B,DAE
chr21,38307250,38307750,ENSG00000159259,protein_coding,CHAF1B,DAE
chr21,37863300,37864100,ENSG00000159267,protein_coding,HLCS,DAE
chr21,37900760,37901275,ENSG00000159267,protein_coding,HLCS,DAE
chr21,37908146,37908425,ENSG00000159267,protein_coding,HLCS,DAE
chr21,38091025,38092000,ENSG00000159267,protein_coding,HLCS,DAE
chr21,38119457,38119960,ENSG00000159267,protein_coding,HLCS,DAE
chr21,39134719,39135475,ENSG00000157542,protein_coding,KCNJ6,DAE
chr21,39138484,39138950,ENSG00000157542,protein_coding,KCNJ6,DAE
chr21,39003875,39004475,ENSG00000157551,protein_coding,KCNJ15,DAE
chr21,40459150,40460150,ENSG00000157554,protein_coding,ERG,DAE
chr21,40547547,40548374,ENSG00000223806,lincRNA,LINC00114,DAE
chr21,40285280,40285546,ENSG00000235888,lincRNA,AF064858.8,DAE
chr21,40285280,40285546,ENSG00000237721,lincRNA,AF064858.11,DAE
chr21,40886360,40887010,ENSG00000231713,lincRNA,AF064860.7,DAE
chr21,40906075,40906420,ENSG00000231713,lincRNA,AF064860.7,DAE
chr21,40906075,40906420,ENSG00000183067,protein_coding,IGSF5,DAE
chr21,42011775,42012275,ENSG00000171587,protein_coding,DSCAM,DAE
chr21,43111385,43112170,ENSG00000182240,protein_coding,BACE2,DAE
chr21,43119375,43120100,ENSG00000182240,protein_coding,BACE2,DAE
chr21,43198323,43198738,ENSG00000183844,protein_coding,FAM3B,DAE
chr21,42876200,42876700,ENSG00000236384,lincRNA,LINC00479,DAE
chr21,42775916,42776625,ENSG00000141956,protein_coding,PRDM15,DAE
chr21,43422200,43423000,ENSG00000177398,protein_coding,UMODL1,DAE
chr21,43422200,43423000,ENSG00000184385,protein_coding,C21orf128,DAE
chr21,43610425,43610925,ENSG00000160179,protein_coding,ABCG1,DAE
chr21,43613600,43614100,ENSG00000160179,protein_coding,ABCG1,DAE
chr21,43614766,43615225,ENSG00000160179,protein_coding,ABCG1,DAE
chr21,43633450,43634050,ENSG00000160179,protein_coding,ABCG1,DAE
chr21,44271699,44272697,ENSG00000160179,protein_coding,ABCG1,DAE
chr21,43610425,43610925,ENSG00000160191,protein_coding,PDE9A,DAE
chr21,43613600,43614100,ENSG00000160191,protein_coding,PDE9A,DAE
chr21,43614766,43615225,ENSG00000160191,protein_coding,PDE9A,DAE
chr21,43758091,43758448,ENSG00000160191,protein_coding,PDE9A,DAE
chr21,44041497,44042025,ENSG00000233754,lincRNA,AP001628.7,DAE
chr21,44047900,44048225,ENSG00000233754,lincRNA,AP001628.7,DAE
chr21,44051850,44052475,ENSG00000233754,lincRNA,AP001628.7,DAE
chr21,43593100,43593475,ENSG00000160199,protein_coding,PKNOX1,DAE
chr21,44876175,44877010,ENSG00000228120,protein_coding,AP001631.10,DAE
chr21,44877032,44877150,ENSG00000228120,protein_coding,AP001631.10,DAE
chr21,45035875,45036500,ENSG00000228120,protein_coding,AP001631.10,DAE
chr21,45089152,45090000,ENSG00000228120,protein_coding,AP001631.10,DAE
chr21,44876175,44877010,ENSG00000160202,protein_coding,CRYAA,DAE
chr21,44877032,44877150,ENSG00000160202,protein_coding,CRYAA,DAE
chr21,45035875,45036500,ENSG00000160202,protein_coding,CRYAA,DAE
chr21,45089152,45090000,ENSG00000160202,protein_coding,CRYAA,DAE
chr21,44596863,44597525,ENSG00000237864,lincRNA,LINC00322,DAE
chr21,44596863,44597525,ENSG00000237989,lincRNA,AP001046.5,DAE
chr21,44596863,44597525,ENSG00000225637,lincRNA,AP001046.6,DAE
chr21,44596863,44597525,ENSG00000142178,protein_coding,SIK1,DAE
chr21,44596863,44597525,ENSG00000160207,protein_coding,HSF2BP,DAE
chr21,44596863,44597525,ENSG00000160208,protein_coding,RRP1B,DAE
chr21,45691375,45691875,ENSG00000225331,lincRNA,AP001055.6,DAE
chr21,45853150,45853775,ENSG00000160224,protein_coding,AIRE,DAE
chr21,45863846,45864543,ENSG00000160224,protein_coding,AIRE,DAE
chr21,45691375,45691875,ENSG00000141959,protein_coding,PFKL,DAE
chr21,45853150,45853775,ENSG00000141959,protein_coding,PFKL,DAE
chr21,45863846,45864543,ENSG00000141959,protein_coding,PFKL,DAE
chr21,45863846,45864543,ENSG00000142185,protein_coding,TRPM2,DAE
chr21,45853150,45853775,ENSG00000205445,protein_coding,KRTAP10-2,DAE
chr21,45863846,45864543,ENSG00000205445,protein_coding,KRTAP10-2,DAE
chr21,45853150,45853775,ENSG00000212935,protein_coding,KRTAP10-3,DAE
chr21,45863846,45864543,ENSG00000212935,protein_coding,KRTAP10-3,DAE
chr21,45853150,45853775,ENSG00000188155,protein_coding,KRTAP10-6,DAE
chr21,45853150,45853775,ENSG00000205441,protein_coding,KRTAP10-7,DAE
chr21,45833650,45834275,ENSG00000187175,protein_coding,KRTAP12-1,DAE
chr22,17090375,17091350,ENSG00000100181,lincRNA,TPTEP1,DAE
chr22,17198625,17199325,ENSG00000100181,lincRNA,TPTEP1,DAE
chr22,17090375,17091350,ENSG00000273244,lincRNA,KB-7G2.8,DAE
chr22,17198625,17199325,ENSG00000273244,lincRNA,KB-7G2.8,DAE
chr22,17951808,17952525,ENSG00000237438,lincRNA,CECR7,DAE
chr22,18031071,18032037,ENSG00000237438,lincRNA,CECR7,DAE
chr22,17988699,17989289,ENSG00000273203,lincRNA,AC006946.16,DAE
chr22,17951808,17952525,ENSG00000273442,lincRNA,AC006946.17,DAE
chr22,17988699,17989289,ENSG00000273442,lincRNA,AC006946.17,DAE
chr22,18083950,18084270,ENSG00000273442,lincRNA,AC006946.17,DAE
chr22,18089230,18089925,ENSG00000273442,lincRNA,AC006946.17,DAE
chr22,17951808,17952525,ENSG00000177663,protein_coding,IL17RA,DAE
chr22,17988699,17989289,ENSG00000177663,protein_coding,IL17RA,DAE
chr22,18083950,18084270,ENSG00000177663,protein_coding,IL17RA,DAE
chr22,18089230,18089925,ENSG00000177663,protein_coding,IL17RA,DAE
chr22,17849320,17850240,ENSG00000069998,protein_coding,CECR5,DAE
chr22,17951808,17952525,ENSG00000069998,protein_coding,CECR5,DAE
chr22,17971000,17971725,ENSG00000069998,protein_coding,CECR5,DAE
chr22,17988699,17989289,ENSG00000069998,protein_coding,CECR5,DAE
chr22,17800475,17800733,ENSG00000093072,protein_coding,CECR1,DAE
chr22,17849320,17850240,ENSG00000093072,protein_coding,CECR1,DAE
chr22,17915776,17916640,ENSG00000093072,protein_coding,CECR1,DAE
chr22,17951808,17952525,ENSG00000093072,protein_coding,CECR1,DAE
chr22,17971000,17971725,ENSG00000093072,protein_coding,CECR1,DAE
chr22,17988699,17989289,ENSG00000093072,protein_coding,CECR1,DAE
chr22,18083950,18084270,ENSG00000093072,protein_coding,CECR1,DAE
chr22,18089230,18089925,ENSG00000093072,protein_coding,CECR1,DAE
chr22,18093505,18094187,ENSG00000093072,protein_coding,CECR1,DAE
chr22,18095688,18096432,ENSG00000093072,protein_coding,CECR1,DAE
chr22,17710325,17711150,ENSG00000099954,protein_coding,CECR2,DAE
chr22,17849320,17850240,ENSG00000099954,protein_coding,CECR2,DAE
chr22,18083950,18084270,ENSG00000099954,protein_coding,CECR2,DAE
chr22,18089230,18089925,ENSG00000099954,protein_coding,CECR2,DAE
chr22,17771102,17771582,ENSG00000099968,protein_coding,BCL2L13,DAE
chr22,18093505,18094187,ENSG00000099968,protein_coding,BCL2L13,DAE
chr22,18095688,18096432,ENSG00000099968,protein_coding,BCL2L13,DAE
chr22,18286728,18287723,ENSG00000243156,protein_coding,MICAL3,DAE
chr22,18527300,18527797,ENSG00000243156,protein_coding,MICAL3,DAE
chr22,18286728,18287723,ENSG00000215193,protein_coding,PEX26,DAE
chr22,19125830,19126670,ENSG00000161103,protein_coding,AC008132.13,DAE
chr22,19409843,19410247,ENSG00000100033,protein_coding,PRODH,DAE
chr22,19410521,19411500,ENSG00000100033,protein_coding,PRODH,DAE
chr22,18945700,18946405,ENSG00000070010,protein_coding,UFD1L,DAE
chr22,19425825,19426450,ENSG00000070010,protein_coding,UFD1L,DAE
chr22,18945700,18946405,ENSG00000093009,protein_coding,CDC45,DAE
chr22,20708625,20709225,ENSG00000099889,protein_coding,ARVCF,DAE
chr22,20708625,20709225,ENSG00000183597,protein_coding,TANGO2,DAE
chr22,20708625,20709225,ENSG00000128191,protein_coding,DGCR8,DAE
chr22,20142954,20143182,ENSG00000236499,lincRNA,LINC00896,DAE
chr22,20142954,20143182,ENSG00000040608,protein_coding,RTN4R,DAE
chr22,20708625,20709225,ENSG00000040608,protein_coding,RTN4R,DAE
chr22,20025626,20026072,ENSG00000188280,protein_coding,FAM230A,DAE
chr22,20025626,20026072,ENSG00000161133,protein_coding,USP41,DAE
chr22,22191625,22192000,ENSG00000100030,protein_coding,MAPK1,DAE
chr22,22061975,22062475,ENSG00000100034,protein_coding,PPM1F,DAE
chr22,22067300,22067525,ENSG00000100034,protein_coding,PPM1F,DAE
chr22,22652261,22652489,ENSG00000198477,protein_coding,ZNF280B,DAE
chr22,22652580,22652670,ENSG00000198477,protein_coding,ZNF280B,DAE
chr22,22841140,22841598,ENSG00000100121,protein_coding,GGTLC2,DAE
chr22,23128025,23128975,ENSG00000100121,protein_coding,GGTLC2,DAE
chr22,23933414,23933575,ENSG00000186716,protein_coding,BCR,DAE
chr22,23396350,23396928,ENSG00000236611,lincRNA,AP000343.2,DAE
chr22,23397027,23397600,ENSG00000236611,lincRNA,AP000343.2,DAE
chr22,24917508,24917857,ENSG00000099977,protein_coding,DDT,DAE
chr22,25215950,25216710,ENSG00000100014,protein_coding,SPECC1L,DAE
chr22,25215950,25216710,ENSG00000258555,protein_coding,SPECC1L-ADORA2A,DAE
chr22,24741160,24741997,ENSG00000100031,protein_coding,GGT1,DAE
chr22,24957092,24957674,ENSG00000100031,protein_coding,GGT1,DAE
chr22,25215950,25216710,ENSG00000100031,protein_coding,GGT1,DAE
chr22,26451100,26451600,ENSG00000133454,protein_coding,MYO18B,DAE
chr22,26458500,26459175,ENSG00000133454,protein_coding,MYO18B,DAE
chr22,27428100,27428577,ENSG00000235271,lincRNA,RP1-90L6.3,DAE
chr22,27309050,27309463,ENSG00000169184,protein_coding,MN1,DAE
chr22,27322250,27322750,ENSG00000169184,protein_coding,MN1,DAE
chr22,27323625,27323976,ENSG00000169184,protein_coding,MN1,DAE
chr22,27327325,27328150,ENSG00000169184,protein_coding,MN1,DAE
chr22,27329225,27329775,ENSG00000169184,protein_coding,MN1,DAE
chr22,27418432,27419194,ENSG00000169184,protein_coding,MN1,DAE
chr22,27452580,27452875,ENSG00000169184,protein_coding,MN1,DAE
chr22,27459275,27459674,ENSG00000169184,protein_coding,MN1,DAE
chr22,27473242,27473700,ENSG00000169184,protein_coding,MN1,DAE
chr22,27476025,27476575,ENSG00000169184,protein_coding,MN1,DAE
chr22,27479076,27479725,ENSG00000169184,protein_coding,MN1,DAE
chr22,27546450,27546700,ENSG00000169184,protein_coding,MN1,DAE
chr22,27554588,27554675,ENSG00000169184,protein_coding,MN1,DAE
chr22,27559600,27559776,ENSG00000169184,protein_coding,MN1,DAE
chr22,27570475,27571350,ENSG00000169184,protein_coding,MN1,DAE
chr22,28448675,28449650,ENSG00000100154,protein_coding,TTC28,DAE
chr22,28558330,28559281,ENSG00000100154,protein_coding,TTC28,DAE
chr22,30047449,30047894,ENSG00000100330,protein_coding,MTMR3,DAE
chr22,30066900,30067010,ENSG00000100330,protein_coding,MTMR3,DAE
chr22,30069467,30070332,ENSG00000100330,protein_coding,MTMR3,DAE
chr22,30050925,30051425,ENSG00000176635,protein_coding,HORMAD2,DAE
chr22,30050925,30051425,ENSG00000128342,protein_coding,LIF,DAE
chr22,33396595,33396799,ENSG00000239674,lincRNA,RP1-127L4.7,DAE
chr22,33396595,33396799,ENSG00000128253,protein_coding,RFPL2,DAE
chr22,33396595,33396799,ENSG00000205853,protein_coding,RFPL3S,DAE
chr22,33396595,33396799,ENSG00000230736,lincRNA,RP1-149A16.3,DAE
chr22,33396595,33396799,ENSG00000241954,lincRNA,RP1-149A16.17,DAE
chr22,33396595,33396799,ENSG00000185666,protein_coding,SYN3,DAE
chr22,36519838,36520368,ENSG00000100281,protein_coding,HMGXB4,DAE
chr22,36519838,36520368,ENSG00000100292,protein_coding,HMOX1,DAE
chr22,35746635,35747417,ENSG00000198125,protein_coding,MB,DAE
chr22,35746635,35747417,ENSG00000100336,protein_coding,APOL4,DAE
chr22,37827150,37827750,ENSG00000100055,protein_coding,CYTH4,DAE
chr22,37845075,37845500,ENSG00000100055,protein_coding,CYTH4,DAE
chr22,37845075,37845500,ENSG00000237862,lincRNA,RP1-63G5.7,DAE
chr22,37708775,37709275,ENSG00000166897,protein_coding,ELFN2,DAE
chr22,37730483,37730950,ENSG00000166897,protein_coding,ELFN2,DAE
chr22,37812996,37813274,ENSG00000100065,protein_coding,CARD10,DAE
chr22,37827150,37827750,ENSG00000100065,protein_coding,CARD10,DAE
chr22,38332055,38332634,ENSG00000189060,protein_coding,H1F0,DAE
chr22,38332055,38332634,ENSG00000100124,protein_coding,ANKRD54,DAE
chr22,39037600,39038270,ENSG00000100139,protein_coding,MICALL1,DAE
chr22,38153303,38154251,ENSG00000128346,protein_coding,C22orf23,DAE
chr22,38153303,38154251,ENSG00000100142,protein_coding,POLR2F,DAE
chr22,38213925,38214322,ENSG00000100146,protein_coding,SOX10,DAE
chr22,38848444,38848771,ENSG00000213923,protein_coding,CSNK1E,DAE
chr22,38848835,38849088,ENSG00000213923,protein_coding,CSNK1E,DAE
chr22,38804376,38804643,ENSG00000100201,protein_coding,DDX17,DAE
chr22,38213925,38214322,ENSG00000184949,protein_coding,FAM227A,DAE
chr22,38213925,38214322,ENSG00000100211,protein_coding,CBY1,DAE
chr22,39903886,39904787,ENSG00000100324,protein_coding,TAB1,DAE
chr22,39905290,39906036,ENSG00000100324,protein_coding,TAB1,DAE
chr22,40424249,40425045,ENSG00000187051,protein_coding,RPS19BP1,DAE
chr22,39942913,39943450,ENSG00000100354,protein_coding,TNRC6B,DAE
